ID,PropertyDetails.ValuationNumber,PropertyDetails.RateAccountID,PropertyDetails.PropertyNumber,PropertyDetails.PropertyAddress,PropertyDetails.Certificate(s)OfTitle,PropertyDetails.RatepayerName(s),PropertyDetails.PostalAddressForThisAssessment,CurrentRates.CurrentRatingYear,CurrentRates.RatingPeriod,CurrentRates.Rateability,CurrentRates.RatingDifferential,CurrentRates.LandUse,CurrentRates.LegalDescription,CurrentRates.AreaInHectares,CurrentRates.ValueOfImprovements(01/07/16),CurrentRates.LandValue(01/07/16),CurrentRates.CapitalValue(01/07/16),CurrentRates.SeparatelyUsedOrInhabitedParts,RatesLevied.DrainageChurch.Factor,RatesLevied.DrainageChurch.RateOrCharge,RatesLevied.DrainageChurch.Amount,RatesBreakdown.OtherTargetedRates.GrossGeneralRate,RatesBreakdown.OtherTargetedRates.NetGeneralRate,RatesBreakdown.DrainageChurch.GrossGeneralRate,RatesBreakdown.DrainageChurch.NetGeneralRate,RatesBreakdown.TotalOtherTargetedRates.GrossGeneralRate,RatesBreakdown.TotalOtherTargetedRates.NetGeneralRate,RatesBreakdown.TOTALRATES.GrossGeneralRate,RatesBreakdown.TOTALRATES.NetGeneralRate,FutureRates.FutureRatingYear,FutureRates.FutureRatingPeriod,FutureRates.Rateability,FutureRates.RatingDifferential,FutureRates.LandUse,FutureRates.LegalDescription,FutureRates.AreaInHectares,FutureRates.ValueOfImprovements(01/07/16),FutureRates.LandValue(01/07/16),FutureRates.CapitalValue(01/07/16),FutureRates.SeparatelyUsedOrInhabitedParts
319999,27160-42000-C,2027021,5027021,288 Rattray Street Dunedin,7D/247;17B/764;18B/65;190/167;194/260;209/173;218/26;275/182;8D/503;8D/504;8D/819;8D/820;8D/821,The Roman Catholic Diocese of Dunedin :,Private Bag 1941 Dunedin 9054,2018,1 Jul 2017 to 30 Jun 2018,Rateable,Area 1 - Church,Community Services Religious,LOT 1 DP 25330;LOT 1 DP 26196;LOT 2 DP 2532;LOT 4A DP 1401;PT LOT 4 DP 1401;PT SEC 37 BLK XII SO 14194 TN OF DUNEDIN;PT SEC 38 BLK XII SO 14194 TN OF DUNEDIN;PT SEC 48 BLK XII SO 14194 TN OF DUNEDIN;PT SEC 49 BLK XII SO 14194 TN OF DUNEDIN,0.0000,2680000,550000,3230000,1, 1, 102.25, 102.25, null, null, 102.25, 102.25, 102.25, 102.25, 102.25, 102.25,2019,1 Jul 2018 to 30 Jun 2019,Rateable,Area 1 - Church,Community Services Religious,LOT 1 DP 25330;LOT 1 DP 26196;LOT 2 DP 2532;LOT 4A DP 1401;PT LOT 4 DP 1401;PT SEC 37 BLK XII SO 14194 TN OF DUNEDIN;PT SEC 38 BLK XII SO 14194 TN OF DUNEDIN;PT SEC 48 BLK XII SO 14194 TN OF DUNEDIN;PT SEC 49 BLK XII SO 14194 TN OF DUNEDIN,0.0000,2680000,550000,3230000,1
