ID,PropertyDetails.ValuationNumber,PropertyDetails.RateAccountID,PropertyDetails.PropertyNumber,PropertyDetails.PropertyAddress,PropertyDetails.Certificate(s)OfTitle,PropertyDetails.RatepayerName(s),PropertyDetails.PostalAddressForThisAssessment,CurrentRates.CurrentRatingYear,CurrentRates.RatingPeriod,CurrentRates.Rateability,CurrentRates.RatingDifferential,CurrentRates.LandUse,CurrentRates.LegalDescription,CurrentRates.AreaInHectares,CurrentRates.ValueOfImprovements(01/07/16),CurrentRates.LandValue(01/07/16),CurrentRates.CapitalValue(01/07/16),CurrentRates.SeparatelyUsedOrInhabitedParts,RatesLevied.DrainageChurch.Factor,RatesLevied.DrainageChurch.RateOrCharge,RatesLevied.DrainageChurch.Amount,RatesBreakdown.OtherTargetedRates.GrossGeneralRate,RatesBreakdown.OtherTargetedRates.NetGeneralRate,RatesBreakdown.DrainageChurch.GrossGeneralRate,RatesBreakdown.DrainageChurch.NetGeneralRate,RatesBreakdown.TotalOtherTargetedRates.GrossGeneralRate,RatesBreakdown.TotalOtherTargetedRates.NetGeneralRate,RatesBreakdown.TOTALRATES.GrossGeneralRate,RatesBreakdown.TOTALRATES.NetGeneralRate,FutureRates.FutureRatingYear,FutureRates.FutureRatingPeriod,FutureRates.Rateability,FutureRates.RatingDifferential,FutureRates.LandUse,FutureRates.LegalDescription,FutureRates.AreaInHectares,FutureRates.ValueOfImprovements(01/07/16),FutureRates.LandValue(01/07/16),FutureRates.CapitalValue(01/07/16),FutureRates.SeparatelyUsedOrInhabitedParts
361168,27510-20901,2107143,5108323,5 Bellona Street St Kilda,1C/1196,The Dunedin Diocesan Trust Board :,PO Box 13170 Green Island Dunedin 9052,2018,1 Jul 2017 to 30 Jun 2018,Rateable,Area 2 - Church,Community Services Religious,PT LOT 2 DP 7554,0.0690,43000,127000,170000,1, 1, 102.25, 102.25, null, null, 102.25, 102.25, 102.25, 102.25, 102.25, 102.25,2019,1 Jul 2018 to 30 Jun 2019,Rateable,Area 2 - Church,Community Services Religious,PT LOT 2 DP 7554,0.0690,43000,127000,170000,1
