ID,PropertyDetails.ValuationNumber,PropertyDetails.RateAccountID,PropertyDetails.PropertyNumber,PropertyDetails.PropertyAddress,PropertyDetails.Certificate(s)OfTitle,PropertyDetails.RatepayerName(s),PropertyDetails.PostalAddressForThisAssessment,CurrentRates.CurrentRatingYear,CurrentRates.RatingPeriod,CurrentRates.Rateability,CurrentRates.RatingDifferential,CurrentRates.LandUse,CurrentRates.LegalDescription,CurrentRates.AreaInHectares,CurrentRates.ValueOfImprovements(01/07/16),CurrentRates.LandValue(01/07/16),CurrentRates.CapitalValue(01/07/16),CurrentRates.SeparatelyUsedOrInhabitedParts,RatesLevied.CommercialDrainageFixedServiceable.Factor,RatesLevied.CommercialDrainageFixedServiceable.RateOrCharge,RatesLevied.CommercialDrainageFixedServiceable.Amount,RatesLevied.CommercialDrainageCVServiceable.Factor,RatesLevied.CommercialDrainageCVServiceable.RateOrCharge,RatesLevied.CommercialDrainageCVServiceable.Amount,RatesLevied.CommercialFireProtectionWater.Factor,RatesLevied.CommercialFireProtectionWater.RateOrCharge,RatesLevied.CommercialFireProtectionWater.Amount,RatesBreakdown.OtherTargetedRates.GrossGeneralRate,RatesBreakdown.OtherTargetedRates.NetGeneralRate,RatesBreakdown.CommercialDrainageFixedServiceable.GrossGeneralRate,RatesBreakdown.CommercialDrainageFixedServiceable.NetGeneralRate,RatesBreakdown.CommercialDrainageCVServiceable.GrossGeneralRate,RatesBreakdown.CommercialDrainageCVServiceable.NetGeneralRate,RatesBreakdown.CommercialFireProtectionWater.GrossGeneralRate,RatesBreakdown.CommercialFireProtectionWater.NetGeneralRate,RatesBreakdown.TotalOtherTargetedRates.GrossGeneralRate,RatesBreakdown.TotalOtherTargetedRates.NetGeneralRate,RatesBreakdown.TOTALRATES.GrossGeneralRate,RatesBreakdown.TOTALRATES.NetGeneralRate,FutureRates.FutureRatingYear,FutureRates.FutureRatingPeriod,FutureRates.Rateability,FutureRates.RatingDifferential,FutureRates.LandUse,FutureRates.LegalDescription,FutureRates.AreaInHectares,FutureRates.ValueOfImprovements(01/07/16),FutureRates.LandValue(01/07/16),FutureRates.CapitalValue(01/07/16),FutureRates.SeparatelyUsedOrInhabitedParts
321520,27180-04721,2029172,5029172,7 Malcolm Street Dunedin,7C/1203,University of Otago :,PO Box 56 Dunedin 9054,2018,1 Jul 2017 to 30 Jun 2018,Rateable,Area 4 - Commercial,Commercial Vacant,SEC 64 BLK XXVI SO 18671 TN OF DUNEDIN,0.0459,0,860000,860000,1, 1, 204.00, 204.00, 860000, 0.001101, 946.86, 860000, 0.000805, 692.30, null, null, 204.00, 204.00, 946.86, 946.86, 692.30, 692.30, 1843.16, 1843.16, 1843.16, 1843.16,2019,1 Jul 2018 to 30 Jun 2019,Rateable,Area 4 - Commercial,Commercial Vacant,SEC 64 BLK XXVI SO 18671 TN OF DUNEDIN,0.0459,0,860000,860000,1
